STUD_ID|CPNT_TYP_ID|CPNT_ID|REV_DTE|CMPL_STAT_ID|COMPL_DTE|COMPL_DTE_TIMEZONE|LST_UPD_USR|GRADE|REV_NUM|CREDIT_HRS|CPE_HRS|CONTACT_HRS|TOTAL_HRS|INST_N:00 AME|COMMENTS|ES_USER_N:00 AME|ESIG_MEANING_CODE_ID|ESIG_MESSAGE|SCHD_ID|INCLUDE_IN_GOVT_REPORTING|PROGR:00 AM1_2483_ID|PROGR:00 AM1_HRS|PROGR:00 AM1_TRAINING_FUNDING_ID|PROGR:00 AM1_HOURS_DURING_WORK|HOURS_OUTSIDE_OF_WORK|PROGR:00 AM2_2483_ID|PROGR:00 AM2_HRS|PROGR:00 AM2_TRAINING_FUNDING_ID|PROGR:00 AM2_HOURS_DURING_WORK|PROGR:00 AM2_HOURS_OUTSIDE_OF_WORK|PROGR:00 AM3_2483_ID|PROGR:00 AM3_HRS|PROGR:00 AM3_TRAINING_FUNDING_ID|PROGR:00 AM3_HOURS_DURING_WORK|PROGR:00 AM3_HOURS_OUTSIDE_OF_WORK|HOURLY_RATE|HOURLY_RATE_CURRENCY|LGL_ENTITY_2483_ID|EMP_CLASS_2483_ID|TRAINING_ACTION_CATEGORY_ID|TRAINING_PURPOSE_ID|ADJUSTED_HOURLY_RATE|ADJUSTED_HOURLY_RATE_CURRENCY|!##!
alee|Material|5fdaf94e-988a-4c6c-834d-535872c5aeb8||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alee|Material|924579e0-75b3-4613-8c1f-8f71927ebab9||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aleone|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aleone|Clase en lC-nea|e72a6aa0-60aa-4ae6-8653-feaf3236f842||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aleone|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alevi|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alevi|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alevi|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alevi|Sesión|17d0a4e2-8754-4a28-8164-3181ef918a39||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alittle|Clase en lC-nea|b7d9fd40-7886-4a65-bda2-00342457ccbf||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alittle|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alittle|Clase en lC-nea|af3ebd16-56c5-409c-81d4-fc03eb58b3f8||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alittle|Evento|844862c1-4241-4a96-aba1-ba198bac366f||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alittle|Nota|00b18f66-23b1-479a-a3bb-18b26624c824||Nota-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alittle|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alittle|Sesión|94e1f2f5-d682-4b15-8fc2-c504b51c9dbc||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
almartinez|CapacitaciC3n externa|d970ed59-6958-417c-b2b8-1b9ca88cc81b||CapacitaciC3n externa-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
almartinez|CurrC-culo|8755e17a-3a89-44be-950a-c6268abfefdc||CurrC-culo-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
almartinez|CurrC-culo|6467e610-9b43-49cf-8731-dd6f97fedd5e||CurrC-culo-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
almartinez|Material|731158f1-5eb9-4171-b5a9-58a1006f0b0a||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
almartinez|Material|731158f1-5eb9-4171-b5a9-58a1006f0b0a||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
almartinez|Material|521e31cb-64cc-49f4-af9f-5f948b80510c||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
almartinez|Material|218073b4-c852-45aa-af9e-f82233267f7d||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
almartinez|Material|218073b4-c852-45aa-af9e-f82233267f7d||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
almartinez|Nota|37892421-dde2-41f3-9c22-51b5f98c4940||Nota-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
almartinez|Video|aa095ef1-13be-466d-9775-231aa3ba7f89||Video-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
almartinez|Video|aa095ef1-13be-466d-9775-231aa3ba7f89||Video-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
almartinez|Video|1771e043-bb38-48c3-8868-5d17e292a46b||Video-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
almartinez|Video|1771e043-bb38-48c3-8868-5d17e292a46b||Video-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alogan|Clase en lC-nea|98fae614-17fc-465d-a5e2-203cb537ba52||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alogan|Clase en lC-nea|eb455268-9f51-40bc-8978-22f50ae3a190||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
alogan|Material|a56af3c8-d4bc-4083-b569-ca7290657498||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aludwig|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aludwig|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aludwig|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aludwig|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aludwig|Sesión|17d0a4e2-8754-4a28-8164-3181ef918a39||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
amesman|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
amesman|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
amesman|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
amesman|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
amesman|Sesión|17d0a4e2-8754-4a28-8164-3181ef918a39||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
AMilner|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
AMilner|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
AMilner|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
AMilner|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
AMilner|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
AMilner|Sesión|17d0a4e2-8754-4a28-8164-3181ef918a39||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
amorris|Clase en lC-nea|6622d4c7-5aef-442a-86ff-2d9eb768779b||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
amorris|Clase en lC-nea|e9bc15c3-6a78-4447-b097-857ebd22c9af||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
amorris|Evento|d85aed90-393a-4fae-98d9-71e2fcd374ce||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
amorris|Material|924579e0-75b3-4613-8c1f-8f71927ebab9||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
amorris|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
amorris|Sesión|b0d92976-8a44-48a5-ace5-faedd7db4ff4||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
andrew_lowry@msn.com|Prueba|1645dbd2-07d3-46ab-b91e-8fa11b4d0ed0||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
andrew_lowry@msn.com|Prueba|d71391d9-ca18-441c-9d87-aa849b16a785||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
angelajulio|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
angelajulio|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
angelajulio|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
angelajulio|Sesión|17d0a4e2-8754-4a28-8164-3181ef918a39||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
antony@tardif.fr|Prueba|99433bd2-af6e-49ed-a158-8827601f5449||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
antony@tardif.fr|Prueba|649b2430-2c01-4190-9cab-cab1bf4dba1b||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
antony@tardif.fr|Prueba|161e97aa-917e-4b25-8766-db6713e11013||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aolsen|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aolsen|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aolsen|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aolsen|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aolsen|Prueba|072ba2a1-1e61-49e7-b31a-5cf436168a52||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aolsen|Sesión|17d0a4e2-8754-4a28-8164-3181ef918a39||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
apacadmin|Evento|e03c8499-1c5f-4047-998e-f8677b25888a||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
apacadmin|Sesión|88531d9b-b36b-44b3-8d17-90fb5db0f256||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
apatel|Clase en lC-nea|40853f19-b893-4c99-af64-4a9a448da2b5||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
apatel|Clase en lC-nea|865a3264-4b09-48c8-b03f-939a9e231a1d||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
apatel|Clase en lC-nea|5970a483-7bbf-4691-bfa3-c7eaf471044e||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
apatel|Material|5fdaf94e-988a-4c6c-834d-535872c5aeb8||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
apatel|Material|924579e0-75b3-4613-8c1f-8f71927ebab9||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
apettus|Material|5fdaf94e-988a-4c6c-834d-535872c5aeb8||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
arichman|Clase en lC-nea|6622d4c7-5aef-442a-86ff-2d9eb768779b||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
arichman|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
arne@janson.com|Prueba|99433bd2-af6e-49ed-a158-8827601f5449||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
arne@janson.com|Prueba|649b2430-2c01-4190-9cab-cab1bf4dba1b||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
arne@janson.com|Prueba|161e97aa-917e-4b25-8766-db6713e11013||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
asanchez|Clase en lC-nea|6622d4c7-5aef-442a-86ff-2d9eb768779b||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
asanchez|Evento|e2fc48ac-72e4-4176-80a5-f4e8a94912e9||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
asanchez|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
asanchez|Sesión|10ecf00c-6e63-4cc6-aed7-3674aee08660||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
asanchezp|Material|731158f1-5eb9-4171-b5a9-58a1006f0b0a||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
asanchezp|Seguidor|28bbb0fe-c0c4-451b-96e2-5316cbb65702||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
asanchezp|Video|7ff2f368-ac8f-4283-a097-31272651cb1a||Video-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aschneider|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aschneider|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aschneider|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aschneider|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
aschneider|Sesión|17d0a4e2-8754-4a28-8164-3181ef918a39||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
astevens|Clase en lC-nea|5970a483-7bbf-4691-bfa3-c7eaf471044e||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
astevens|Material|5fdaf94e-988a-4c6c-834d-535872c5aeb8||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
athiele|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
athiele|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
athiele|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
athiele|Sesión|17d0a4e2-8754-4a28-8164-3181ef918a39||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
AValente|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
AValente|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
AValente|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
AValente|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
AValente|Sesión|17d0a4e2-8754-4a28-8164-3181ef918a39||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
awhite|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
awhite|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
awhite|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
awhite|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
awhite|Evento|35d7308a-6423-4eeb-b909-3982955d960c||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
awhite|Sesión|17d0a4e2-8754-4a28-8164-3181ef918a39||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
awhite|Sesión|f2e2045c-e6a4-48ae-b7f1-75d3bbe893b2||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
awright|Evento|e2fc48ac-72e4-4176-80a5-f4e8a94912e9||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
awright|Sesión|10ecf00c-6e63-4cc6-aed7-3674aee08660||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
ba123@csod.com|Prueba|96eb7cf3-917d-4aae-acc3-05a91733434e||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
ba123@csod.com|Prueba|8a30d3b9-a265-4afc-a87f-28bc7276e1d1||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
ba123@csod.com|Prueba|320ea1b8-e27f-4212-9bb7-b08aa132df14||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
badmin|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
badmin|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
badmin|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
badmin|Evento|14f0a40b-985c-4fa2-a00a-1cac61e00f59||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
badmin|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
badmin|Evento|35d7308a-6423-4eeb-b909-3982955d960c||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
badmin|Evento|e03c8499-1c5f-4047-998e-f8677b25888a||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
badmin|Sesión|17d0a4e2-8754-4a28-8164-3181ef918a39||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
badmin|Sesión|a3f6dfe8-aaee-4efe-9150-840a4151715a||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
badmin|Sesión|88531d9b-b36b-44b3-8d17-90fb5db0f256||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
badmin|Sesión|94f29d48-0aff-4c4d-b0fd-f8852b82daef||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BBillford|Clase en lC-nea|6622d4c7-5aef-442a-86ff-2d9eb768779b||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BBillford|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BBillford|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BBillford|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BBillford|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BBillford|CurrC-culo|6923b7a2-a9f8-4c9e-acbf-7d4d6c9f5331||CurrC-culo-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BBillford|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BBillford|Material|0da040c4-a8b1-4c11-9a57-1ffedc4330aa||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BBillford|Material|20d5bef0-3477-4fc5-bde5-80ddb2fed7bf||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BBillford|Material|96755124-f74c-412c-83a6-fefdc3d4ba21||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BBillford|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BBillford|Sesión|d4e0a64b-befd-4635-bdea-fb26f54a29e4||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
bbryant|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
bcho|Clase en lC-nea|6622d4c7-5aef-442a-86ff-2d9eb768779b||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
bcho|Clase en lC-nea|5970a483-7bbf-4691-bfa3-c7eaf471044e||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
bcho|Material|5fdaf94e-988a-4c6c-834d-535872c5aeb8||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
bcho|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
bchow|Evento|7c770110-f366-4d05-b358-90ca00edd50d||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
bchow|Sesión|98e79020-7fb8-4350-8c10-fc3a8bb0765c||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BCruz|Clase en lC-nea|6622d4c7-5aef-442a-86ff-2d9eb768779b||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BCruz|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
BCruz|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
